sofifa_id,short_name,long_name,player_positions,nationality
210935,D. Berardi,Domenico Berardi,"RM, RW",Italy
211748,K. Demirbay,Kerem Demirbay,CM,Germany
212814,Joao Mario,Joao Mario Naval da Costa Eduardo,"CM, CAM, LM",Portugal
9014,A. Robben,Arjen Robben,"RM, CAM",Netherlands
45186,Joaquin,Joaquin Sanchez Rodriguez,"LM, RM",Spain
138412,J. Milner,James Philip Milner,"CM, RB, LB",England
139068,Nani,Luis Carlos Almeida da Cunha,"LW, RW",Portugal
148119,I. Akinfeev,Igor Akinfeev,GK,Russia
159145,B. Gomis,Bafetimbi Fredius Gomis,ST,France
159261,F. Quagliarella,Fabio Quagliarella,ST,Italy
162240,M. Dembele,Mousa Sidi Yaya Dembele,"CM, CAM, CDM",Belgium
167397,Falcao,Radamel Falcao Garcia Zarate,ST,Colombia
168609,Miranda,Joao Miranda de Souza Filho,CB,Brazil
169588,J. Evans,Jonny Evans,CB,Northern Ireland
170368,E. Lamela,Erik Lamela,"RM, CAM",Argentina
171579,Raul Garcia,Raul Garcia Escudero,"ST, CAM, RW",Spain
172522,D. Wass,Daniel Wass,"RB, RM, CM",Denmark
173373,S. Romero,Sergio German Romero,GK,Argentina
173771,L. Piszczek,Lukasz Piszczek,"CB, RB",Poland
177604,Nacho Monreal,Ignacio Monreal Eraso,LB,Spain
178086,Adan,Antonio Adan Garrido,GK,Spain
178372,B. Ivanovic,Branislav Ivanovic,"CB, RB",Serbia
179645,S. Kjaer,Simon Thorup Kjaer,CB,Denmark
179844,Diego Costa,Diego da Silva Costa,ST,Spain
179944,David Luiz,David Luiz Moreira Marinho,CB,Brazil
184431,S. Giovinco,Sebastian Giovinco,"CAM, CF",Italy
184941,A. Sanchez,Alexis Alejandro Sanchez Sanchez,"LW, LM",Chile
184942,Giuliano,Giuliano Victor de Paula,CAM,Brazil
185221,Luiz Gustavo,Luiz Gustavo Dias,"CDM, CB",Brazil
187072,L. Stindl,Lars Stindl,"CAM, ST",Germany
188829,N. Nkoulou,Nicolas N'Koulou,CB,Cameroon
189125,G. Bonaventura,Giacomo Bonaventura,CM,Italy
189271,F. Coquelin,Francis Coquelin,"CM, CDM",France
189362,Hulk,Givanildo Vieira de Souza,"RW, ST",Brazil
189505,Pedro,Pedro Eliezer Rodriguez Ledesma,"RW, LW",Spain
189690,Guaita,Vicente Guaita Panadero,GK,Spain
189805,L. de Jong,Luuk de Jong,ST,Netherlands
190544,A. Ljajic,Adem Ljajic,"CAM, LW",Serbia
190584,Illarramendi,Asier Illarramendi Andonegi,"CDM, CM",Spain
190674,B. Andre,Benjamin Andre,"CDM, CM",France
191202,N. Matic,Nemanja Matic,"CDM, CM",Serbia
192064,Ricardo Goulart,Ricardo Goulart Pereira,"CF, CAM, ST",China PR
192679,Escudero,Sergio Escudero Palomo,"LB, LM",Spain
192789,Mario Gaspar,Mario Gaspar Perez Martinez,RB,Spain
192883,H. Mkhitaryan,Henrikh Mkhitaryan,"RM, CAM, RW",Armenia
194022,Andre Almeida,Andre Gomes Magalhaes de Almeida,RB,Portugal
195093,Willian Jose,Willian Jose da Silva,ST,Brazil
195859,D. Ings,Daniel William John Ings,ST,England
196432,E. Perez,Enzo Nicolas Perez,"CDM, CM",Argentina
197242,G. Krychowiak,Grzegorz Krychowiak,"CDM, CM",Poland
197853,S. Aurier,Serge Aurier,"RB, RWB",Ivory Coast
198141,Bartra,Marc Bartra Aregall,"CB, CDM",Spain
198951,C. Bakambu,Cedric Bakambu,ST,DR Congo
200724,Nacho Fernandez,Jose Ignacio Fernandez Iglesias,"CB, LB, RB",Spain
202750,W. Boly,Willy Boly,CB,France
203605,P. Kaderabek,Pavel Kaderabek,"RWB, RB, RM",Czech Republic
203843,D. Suarez,Damian Nicolas Suarez Suarez,RB,Uruguay
203890,S. Vrsaljko,Sime Vrsaljko,RB,Croatia
207566,William Carvalho,William Silva de Carvalho,"CDM, CM",Portugal
208618,Lucas Vazquez,Lucas Vazquez Iglesias,RW,Spain
211241,Ruben Pena,Ruben Pena Jimenez,"RB, LB",Spain
214584,F. Armani,Franco Armani,GK,Argentina
219985,M. Vecino,Matias Vecino Falero,CDM,Uruguay
223724,S. Lainer,Stefan Lainer,RB,Austria
230201,Maikel Catarino,Maikel Renan Catarino Fagundes,"RB, RM",Brazil
230204,Heniton Pires,Heniton Enaldo Pires Tramontino,GK,Brazil
230271,Laure Santeiro,Laureano Thomas Santeiro Marre,"CAM, LM, LW",Brazil
230313,Tony Abranjes,Tony Josimar Abranjes Meneses,CB,Brazil
245294,J. Serendero,Jorge Ezequiel Serendero,GK,Uruguay
245299,J. Frendado,Jaime Nicolas Frendado,"CB, CDM",Uruguay
245300,M. Baldona,Matias David Baldona,"CDM, CM",Uruguay
245304,S. Ardero,Saul Marcelo Ardero,"CAM, LM, LW",Uruguay
245305,L. Dalves,Luis Roberto Dalves,"ST, CF",Uruguay
245308,M. Nerez,Mauro Evidio Nerez,"LB, LM",Uruguay
245309,E. Schetino,Egidio Maestre Schetino,CB,Uruguay
245313,J. Sildero,Jose Maria Sildero,"CAM, RM",Uruguay
251700,S. Mandiquez,Segundo Mandiquez,ST,Ecuador
229558,D. Upamecano,Dayotchanculle Upamecano,CB,France
243812,Rodrygo,Rodrygo Silva de Goes,"RW, LW",Brazil
237692,P. Foden,Philip Foden,"CAM, CM",England
238359,Wendel,Marcus Wendel Valle da Silva,CM,Brazil
232293,V. Osimhen,Victor James Osimhen,ST,Nigeria
236987,B. Kamara,Boubacar Kamara,"CDM, CB",France
244260,Dani Olmo,Daniel Olmo Carvajal,"CAM, LM, RM",Spain
228092,S. Berge,Sander Berge,"CDM, CM",Norway
233731,A. Isak,Alexander Isak,ST,Sweden
234378,D. Rice,Declan Rice,"CDM, CM",England
234612,J. Ikone,Nanitamo Jonathan Ikone,"RM, CAM",France
234943,F. Neuhaus,Florian Neuhaus,CM,Germany
237942,P. Estupinan,Pervis Josue Estupinan Tenorio,LB,Ecuador
238476,D. Zagadou,Dan-Axel Zagadou,CB,France
241486,J. Kounde,Jules Kounde,CB,France
213956,Adama Traore,Adama Traore Diarra,"RW, RWB",Spain
224254,C. Pavon,Cristian David Pavon,"LW, RW, LM",Argentina
227535,R. Bentancur,Rodrigo Bentancur Colman,CM,Uruguay
229167,M. Rashica,Milot Rashica,"CF, LW, RW",Kosovo
234742,H. Barnes,Harvey Lewis Barnes,"LW, CAM",England
240754,Y. Atal,Youcef Atal,"RB, RW",Algeria
241184,Junior Firpo,Hector Junior Firpo Adames,"LB, LM",Spain
213331,J. Tah,Jonathan Tah,CB,Germany
213661,A. Christensen,Andreas Christensen,CB,Denmark
214092,A. Miranchuk,Aleksey Miranchuk,"CAM, ST",Russia
214394,W. Barrios,Wilmar Enrique Barrios Teran,"CDM, CM",Colombia
220253,Munir,Munir El Haddadi Mohamed,"ST, RW, LW",Spain
221479,D. Calvert-Lewin,Dominic Calvert-Lewin,ST,England
222400,H. Winks,Harry Winks,"CDM, CM",England
228251,L. Pellegrini,Lorenzo Pellegrini,"CAM, CM, CDM",Italy
228941,Andre Silva,Andre Miguel Valente da Silva,ST,Portugal
233738,Zubeldia,Igor Zubeldia Elorza,"CDM, CM, CB",Spain
234153,Carlos Soler,Carlos Soler Barragan,"RM, LM, CM",Spain
237238,S. McTominay,Scott McTominay,"CDM, CM",Scotland
239433,N. Maksimovic,Nemanja Maksimovic,"CDM, CM",Serbia
241727,P. Rajkovic,Predrag Rajkovic,GK,Serbia
244621,Vinicius,Carlos Vinicius Alves Morais,ST,Brazil
205569,J. Ward-Prowse,James Ward-Prowse,CM,England
208920,N. Ake,Nathan Ake,CB,Netherlands
210385,Rui Silva,Rui Tiago Dantas da Silva,GK,Portugal
210625,K. Mbabu,Kevin Mbabu,RB,Switzerland
211147,V. Lazaro,Valentino Lazaro,"RM, RWB, RB",Austria
211515,P. Gollini,Pierluigi Gollini,GK,Italy
220182,J. Denayer,Jason Denayer,CB,Belgium
225663,A. Golovin,Aleksandr Golovin,"CM, CAM",Russia
226456,Pablo Fornals,Pablo Fornals Malla,"LM, CAM, RM",Spain
228687,K. Dolberg,Kasper Dolberg,ST,Denmark
233096,D. Dumfries,Denzel Justus Morris Dumfries,RB,Netherlands
207439,L. Paredes,Leandro Daniel Paredes,"CM, CDM",Argentina
208104,Matheus,Matheus Lima Magalhaes,GK,Brazil
210736,Emerson,Emerson Palmieri dos Santos,LB,Italy
210896,M. Sanson,Morgan Sanson,"CM, CAM",France
216643,L. Dubois,Leo Dubois,RB,France
219792,B. Santamaria,Baptiste Santamaria,"CDM, CM",France
222028,J. Weigl,Julian Weigl,"CDM, CM, CB",Germany
224196,R. Bensebaini,Ramy Bensebaini,"LB, CB",Algeria
224309,Joan Jordan,Joan Jordan Moreno,"CM, CDM, CAM",Spain
225508,E. Bailly,Eric Bertrand Bailly,CB,Ivory Coast
228520,E. Avila,Luis Ezequiel Avila,"ST, RM",Argentina
234035,Odriozola,Alvaro Odriozola Arzalluz,RB,Spain
237239,E. Bardhi,Enis Bardhi,"LM, CM",North Macedonia
199641,M. Sels,Matz Sels,GK,Belgium
201519,J. Veretout,Jordan Veretout,"CDM, CM",France
202048,C. Coady,Conor Coady,CB,England
204638,W. Orban,Vilmos Tamas Orban,CB,Hungary
216145,A. Izzo,Armando Izzo,CB,Italy
219809,T. Bakayoko,Tiemoue Bakayoko,"CDM, CM",France
234642,E. Mendy,Edouard Mendy,GK,Senegal
193198,N. Gudelj,Nemanja Gudelj,"CDM, CM",Serbia
198784,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,CM,England
200110,M. Bizot,Marco Bizot,GK,Netherlands
201143,A. Mandi,Aissa Mandi,CB,Algeria
201400,Rafinha,Rafael Alcantara do Nascimento,"CM, CAM, RM",Brazil
201455,G. Kondogbia,Geoffrey Kondogbia,"CM, CDM",Central African Republic
202642,Fernando,Fernando Lucas Martins,"CDM, CM",Brazil
202789,A. Schwolow,Alexander Schwolow,GK,Germany
206511,M. Arnold,Maximilian Arnold,"CDM, CM",Germany
207807,R. Fraser,Ryan Fraser,LM,Scotland
208141,Gabriel,Gabriel Appelt Pires,"CM, CDM",Brazil
208620,Omar Mascarell,Omar Mascarell Gonzalez,"CDM, CM",Spain
210513,J. Quintero,Juan Fernando Quintero Paniagua,CAM,Colombia
210617,Samu Castillejo,Samuel Castillejo Azuaga,"RM, LM",Spain
211575,Andre Gomes,Andre Filipe Tavares Gomes,"CM, CDM",Portugal
212187,P. Max,Philipp Martin Max,"LB, LM",Germany
213516,Ricardo Horta,Ricardo Jorge da Luz Horta,"LW, RW",Portugal
216531,Paulinho,Joao Paulo Dias Fernandes,ST,Portugal
220018,A. Rebic,Ante Rebic,"ST, CAM",Croatia
224179,Borja Iglesias,Borja Iglesias Quintas,ST,Spain
231969,R. Malinovskyi,Ruslan Malinovskyi,"CM, CF",Ukraine
20775,Quaresma,Ricardo Andrade Quaresma Bernardo,"RM, LM",Portugal
24630,Pepe Reina,Jose Manuel Reina Paez,GK,Spain
140233,G. Ochoa,Francisco Guillermo Ochoa Magana,GK,Mexico
142754,J. Mascherano,Javier Alejandro Mascherano,"CDM, CM, CB",Argentina
158121,B. Costil,Benoit Costil,GK,France
163155,B. Foster,Ben Foster,GK,England
165229,L. Koscielny,Laurent Koscielny,CB,France
168607,Rafinha,Marcio Rafael Ferreira de Souza,"RB, LB",Brazil
169595,D. Rose,Danny Rose,"LB, LWB",England
172114,D. Valeri,Diego Hernan Valeri,"CAM, ST",Argentina
172879,Sokratis,Sokratis Papastathopoulos,CB,Greece
175379,Pedro Leon,Pedro Leon Sanchez Gil,"RM, LM",Spain
176550,D. Ospina,David Ospina Ramirez,GK,Colombia
176600,K. Gameiro,Kevin Gameiro,ST,France
176919,N. Guzman,Nahuel Ignacio Guzman,GK,Argentina
176930,M. Diaz,Marcelo Alfonso Diaz Rojas,"CDM, CM",Chile
177326,M. Valbuena,Mathieu Valbuena,"LM, CAM",France
177633,Angel,Angel Luis Rodriguez Diaz,ST,Spain
178088,Juan Mata,Juan Manuel Mata Garcia,"CAM, RM",Spain
178311,Eder,Eder Citadin Martins,ST,Italy
178424,Antunes,Vitorino Gabriel Pacheco Antunes,LB,Portugal
178509,O. Giroud,Olivier Giroud,ST,France
180216,S. Coleman,Seamus Coleman,RB,Republic of Ireland
181786,V. Corluka,Vedran Corluka,CB,Croatia
182002,Sidnei,Sidnei Rechel da Silva Junior,CB,Brazil
183108,N. Amrabat,Nordin Amrabat,"RM, LM",Morocco
183394,M. Sissoko,Moussa Sissoko,"CM, CDM, RM",France
183498,M. Parolo,Marco Parolo,"CDM, CM",Italy
183900,D. Perotti,Diego Perotti,"LM, LW",Argentina
184484,G. Sigurdsson,Gylfi Thor Sigurdsson,"CAM, CM",Iceland
184881,S. Feghouli,Sofiane Feghouli,"RM, RW, CAM",Algeria
186537,C. Stuani,Cristhian Ricardo Stuani Curbelo,ST,Uruguay
186569,S. Ulreich,Sven Ulreich,GK,Germany
187052,Y. M'Vila,Yann Gerard M'Vila,"CDM, CM",France
187607,A. Dzyuba,Artem Dzyuba,ST,Russia
187936,S. Nzonzi,Steven N'Kemboanza Mike Christopher Nzonzi,"CDM, CM",France
188081,Alex Teixeira,Alex Teixeira dos Santos,"ST, LW, CAM",Brazil
189053,F. Caputo,Francesco Caputo,ST,Italy
189560,Iborra,Vicente Iborra de la Fuente,"CDM, CM",Spain
189682,B. Mee,Ben Mee,CB,England
189881,C. Smalling,Chris Smalling,CB,England
190143,Cote,Jose Angel Valdes Diaz,LB,Spain
190813,S. El Shaarawy,Stephan El Shaarawy,"LW, LM",Italy
191740,Ander Herrera,Ander Herrera Aguera,"CM, CDM",Spain
192366,N. Otamendi,Nicolas Hernan Otamendi,CB,Argentina
192492,F. Orellana,Fabian Ariel Orellana Valenzuela,"RM, LM, CAM",Chile
192598,Ai Kesen,Ai Ke Sen ,ST,China PR
193171,Jaume Costa,Jaume Vicent Costa Jorda,LB,Spain
193983,A. Delort,Andy Delort,ST,Algeria
199110,L. Muriel,Luis Fernando Muriel Fruto,ST,Colombia
199254,Joao Pedro,Joao Pedro Geraldino dos Santos Galvao,"CF, CAM",Brazil
199304,Danilo,Danilo Luiz da Silva,"RB, LB",Brazil
199354,Lucas Perez,Lucas Perez Martinez,ST,Spain
199416,Ibai Gomez,Ibai Gomez Perez,"RW, LW",Spain
199715,Vitolo,Victor Machin Perez,LM,Spain
201454,F. Ghoulam,Faouzi Ghoulam,LB,Algeria
201956,S. Sane,Salif Sane,"CB, CDM",Senegal
202935,Alvaro,Alvaro Gonzalez Soberon,CB,Spain
203299,A. Carrillo,Andre Martin Carrillo Diaz,RM,Peru
203895,Pozuelo,Alejandro Pozuelo Melero,"CAM, ST, CF",Spain
204105,K. Lala,Kenny Lala,"RWB, RB, LB",France
204614,Mario Rui,Mario Rui Silva Duarte,LB,Portugal
206304,L. Milivojevic,Luka Milivojevic,"CDM, CM",Serbia
206413,T. Stepanenko,Taras Stepanenko,CDM,Ukraine
208128,H. Calhanoglu,Hakan Calhanoglu,"LW, CM",Turkey
208448,E. Forsberg,Emil Forsberg,"CAM, CM",Sweden
208498,M. Dabbur,Moanes Dabour,ST,Israel
211022,Ruben Garcia,Ruben Garcia Santos,"LM, ST, CAM",Spain
213761,A. Hamdallah,Abderrazak Hamdallah,ST,Morocco
214040,F. Fabra,Frank Yusty Fabra Palacios,LB,Colombia
215061,D. Benedetto,Dario Ismael Benedetto,ST,Argentina
215071,M. Casco,Milton Casco,"LB, LWB",Argentina
215590,Ayoze Perez,Ayoze Perez Gutierrez,"RW, RM",Spain
216194,Dani Garcia,Daniel Garcia Carrillo,"CM, CDM",Spain
216475,Morales,Jose Luis Morales Nogales,"ST, LM, RM",Spain
219789,H. Traore,Hamari Traore,"RB, RWB",Mali
220132,Zaldua,Joseba Zaldua Bengoetxea,RB,Spain
222709,Petros,Petros Matheus dos Santos Araujo,"CDM, CM",Brazil
223578,Mata,Jaime Mata Arnaiz,ST,Spain
227536,M. Marega,Moussa Marega,"ST, RM",Mali
230184,Ronaldo Esler,Ronaldo Diego Esler Domingues,"LB, LM",Brazil
230216,Adnan Vidual,Adnan Claudiano Vidual Machado,RB,Brazil
230234,Everton Andrao,Everton Jorge Andrade Zanon,"CDM, CM",Brazil
230251,Melvin Parrela,Melvin Luan Parrela Porfirio,CDM,Brazil
230312,Gabri Prestao,Bernard Gabriel Prestao Chaves,GK,Brazil
230498,Luimo Boas Santos,Luan Vagner Boas Macedo,ST,Brazil
243238,Junior Moraes,Aluisio Chaves Ribeiro Moraes Junior,ST,Ukraine
245295,E. Guichon,Edgar Manuel Guichon,"LB, LM",Uruguay
245297,R. Di Leonardo,Rafael Di Leonardo,"RB, RM",Uruguay
245302,E. Riquero,Enzo Martin Riquero,"CDM, CM, CAM",Uruguay
245306,L. Sareda,Leandro Miguel Sareda,GK,Uruguay
244778,Trincao,Francisco Antonio Machado Mota Castro Trincao,"RW, LW, CAM",Portugal
237678,I. Konate,Ibrahima Konate,CB,France
244316,Luis Maximiano,Luis Manuel Arantes Maximiano,GK,Portugal
247204,Emerson,Emerson Aparecido Leite de Souza Junior,"RB, RM, RWB",Brazil
247263,E. Tapsoba,Edmond Faycal Tapsoba,CB,Burkina Faso
255475,Antony,Antony Matheus dos Santos,"RW, LW",Brazil
225116,A. Meret,Alex Meret,GK,Italy
235353,I. Sarr,Ismaila Sarr,RM,Senegal
240243,Matheus Cunha,Matheus Santos Carneiro Da Cunha,"CAM, ST, LM",Brazil
247851,Bruno Guimaraes,Bruno Guimaraes Rodriguez Moura,"CM, CDM",Brazil
226491,K. Tierney,Kieran Tierney,"LB, LWB",Scotland
236593,C. Stengs,Calvin Stengs,RW,Netherlands
241084,L. Diaz,Luis Fernando Diaz Marulanda,LM,Colombia
241464,Pau Torres,Pau Francisco Torres,CB,Spain
243282,D. McNeil,Dwight McNeil,LM,England
230767,Renato Sanches,Renato Junior Luz Sanches,"CM, RM, CDM",Portugal
231340,G. Montiel,Gonzalo Ariel Montiel,"RB, RWB",Argentina
231352,T. Abraham,Tammy Bakumo-Abraham,ST,England
231447,D. Malen,Donyell Malen,ST,Netherlands
232580,Gabriel,Gabriel dos Santos Magalhaes,CB,Brazil
239301,L. Martinez,Lisandro Martinez,"CDM, CB, LB",Argentina
213666,R. Loftus-Cheek,Ruben Loftus-Cheek,CM,England
221491,N. Elvedi,Nico Elvedi,CB,Switzerland
222077,M. Locatelli,Manuel Locatelli,"CDM, CM",Italy
222357,B. Embolo,Breel-Donald Embolo,"ST, CAM",Switzerland
223898,P. Bernardoni,Paul Bernardoni,GK,France
229237,M. Akanji,Manuel Obafemi Akanji,CB,Switzerland
229391,Palhinha,Joao Maria Lobo Alves Palhinha Goncalves,"CDM, CM",Portugal
230065,S. Serdar,Suat Serdar,"CM, CDM, CAM",Germany
231691,A. Lafont,Alban Lafont,GK,France
234236,P. Schick,Patrik Schick,"ST, RW",Czech Republic
235805,F. Chiesa,Federico Chiesa,"CF, RW",Italy
235889,C. Under,Cengiz Under,"RM, RW",Turkey
236679,Melendo,Oscar Melendo Jimenez,"RM, CAM",Spain
237183,M. Rojas,Matias Nicolas Rojas Romero,"LM, CM, RM",Paraguay
240679,T. Koopmeiners,Teun Koopmeiners,"CDM, CB",Netherlands
240900,Unai Nunez,Unai Nunez Gestoso,CB,Spain
212501,L. Dendoncker,Leander Dendoncker,"CB, CM",Belgium
212692,Rony Lopes,Marcos Paulo Mesquita Lopes,"LW, LM",Portugal
214947,J. Gbamin,Jean-Philippe Gbamin,"CDM, CM",Ivory Coast
216435,S. Lobotka,Stanislav Lobotka,"CM, CDM",Slovakia
220477,M. Caldara,Mattia Caldara,CB,Italy
220883,R. Borre,Rafael Santos Borre Maury,ST,Colombia
223113,K. Piatek,Krzysztof Piatek,ST,Poland
225085,J. Bamba,Jonathan Bamba,LM,France
228336,F. Grillitsch,Florian Grillitsch,"CM, CDM",Austria
229857,S. Sensi,Stefano Sensi,"CM, CDM",Italy
230147,F. Sacko,Falaye Sacko,RB,Mali
235410,Y. En-Nesyri,Youssef En-Nesyri,ST,Morocco
244467,O. Kolar,Ondrej Kolar,GK,Czech Republic
202335,E. Dier,Eric Dier,"CDM, CB",England
208268,B. Cristante,Bryan Cristante,"CDM, CM, CAM",Italy
212300,J. O'Connell,Jack O'Connell,CB,England
219581,S. Gigot,Samuel Gigot,CB,France
225263,D. Caleta-Car,Duje Caleta-Car,CB,Croatia
225711,A. Diallo,Abdou Diallo,"CB, LB",France
226766,Daniel Podence,Daniel Castelo Podence,"LW, RW, CF",Portugal
234835,Domingos Duarte,Domingos Sousa Coutinho Meneses Duarte,CB,Portugal
199189,R. Barkley,Ross Barkley,"CM, CAM",England
202811,E. Martinez,Damian Emiliano Martinez,GK,Argentina
203775,L. Karius,Loris Karius,GK,Germany
204077,M. Niang,M'Baye Babacar Niang,ST,Senegal
204529,M. Batshuayi,Michy Batshuayi Tunga,ST,Belgium
207421,L. Trossard,Leandro Trossard,"LM, LW",Belgium
210864,E. Hysaj,Elseid Hysaj,"RB, LB",Albania
212153,R. Gagliardini,Roberto Gagliardini,"CDM, CM",Italy
213160,R. Zobnin,Roman Zobnin,"CDM, CM, LM",Russia
242348,Loren,Lorenzo Jesus Moron Garcia,ST,Spain
192227,S. Mustafi,Shkodran Mustafi,CB,Germany
199915,L. Dunk,Lewis Dunk,CB,England
204936,J. Egan,John Egan,CB,Republic of Ireland
207791,Y. Poulsen,Yussuf Yurary Poulsen,ST,Denmark
208135,A. Doucoure,Abdoulaye Doucoure,"CDM, CAM, CM",France
210047,F. Schar,Fabian Lukas Schar,CB,Switzerland
210315,De Tomas,Raul de Tomas Gomez,ST,Spain
212442,Jose Sa,Jose Pedro Malheiro de Sa,GK,Portugal
214097,B. Bourigeaud,Benjamin Bourigeaud,"CM, LM",France
219681,J. Amavi,Jordan Amavi,LB,France
220523,Y. Mina,Yerry Fernando Mina Gonzalez,CB,Colombia
188988,M. Lanzini,Manuel Lanzini,"CAM, CM, LM",Argentina
198657,J. Svensson,Jonas Svensson,RB,Norway
198658,F. Midtsjo,Fredrik Midtsjo,"CM, CDM",Norway
198719,N. Redmond,Nathan Redmond,LM,England
201315,Pablo,Pablo Nascimento Castro,CB,Brazil
202325,D. Demme,Diego Demme,"CDM, CM",Germany
202429,D. da Costa,Danny Vieira da Costa,"RWB, RM, RB",Germany
205192,Denis Suarez,Denis Suarez Fernandez,"LW, LM, CM",Spain
207441,L. Vietto,Luciano Dario Vietto,"LW, ST",Argentina
207599,M. Keane,Michael Keane,CB,England
207993,S. Kolasinac,Sead Kolasinac,"LB, LWB",Bosnia Herzegovina
209973,J. Nsame,Jean-Pierre Nsame,ST,Cameroon
210287,J. Cordoba,Jhon Andres Cordoba Copete,ST,Colombia
212213,Ricardo Esgaio,Ricardo Sousa Esgaio,"RWB, RW",Portugal
220093,H. Hateboer,Hans Hateboer,RM,Netherlands
223061,F. Cervi,Franco Emanuel Cervi,LM,Argentina
223597,R. Aguilar,Ruben Aguilar,"RB, RWB",France
223816,J. Rodriguez,Jonathan Javier Rodriguez Portillo,"ST, LW",Uruguay
225997,B. Verbic,Benjamin Verbic,LM,Slovenia
230020,P. Lees-Melou,Pierre Lees-Melou,CM,France
230977,M. Almiron,Miguel Angel Almiron Rejala,"CAM, RM, LW",Paraguay
110677,Moya,Miguel Angel Moya Rumbo,GK,Spain
124375,B. Yilmaz,Burak Yilmaz,ST,Turkey
140293,A. Mirante,Antonio Mirante,GK,Italy
142707,L. Lopez,Lisandro Lopez,ST,Argentina
143001,C. Tevez,Carlos Alberto Tevez,"ST, CAM, CF",Argentina
143121,J. Sosa,Jose Ernesto Sosa,"CM, CDM",Argentina
146296,Andres Fernandez,Andres Eduardo Fernandez Moreno,GK,Spain
154472,Jorge Molina,Jorge Molina Vidal,ST,Spain
158626,M. Debuchy,Mathieu Debuchy,"RB, CB, RWB",France
163264,T. Heaton,Tom Heaton,GK,England
165109,. Radu,Stefan Daniel Radu,CB,Romania
166706,M. Skrtel,Martin Skrtel,CB,Slovakia
169705,R. Bertrand,Ryan Bertrand,LB,England
170733,Gervinho,Gervais Lombe Yao Kouassi,"LW, RW",Ivory Coast
171791,Jose Fonte,Jose Miguel da Rocha Fonte,CB,Portugal
171897,A. Guardado,Jose Andres Guardado Hernandez,"CM, CDM, LM",Mexico
172962,V. Moses,Victor Moses,"RM, RWB",Nigeria
173208,D. Criscito,Domenico Criscito,"LB, CB, LM",Italy
173221,A. Candreva,Antonio Candreva,RM,Italy
173306,C. Ansaldi,Cristian Daniel Ansaldi,"LM, LB",Argentina
173909,K. Boateng,Kevin-Prince Boateng,"CF, CM",Ghana
175254,F. Caicedo,Felipe Salvador Caicedo Corozo,"CF, ST",Ecuador
176376,I. Piatti,Ignacio Piatti,"LW, LM, ST",Argentina
177392,D. Mbokani,Dieumerci Mbokani Bezua,ST,DR Congo
178213,E. Capoue,Etienne Capoue,"CDM, CM",France
178250,P. Diop,Papa Kouly Diop,"CDM, CM",Senegal
180714,Guilherme,Guilherme Alvim Marinato,GK,Russia
183353,Victor Diaz,Victor David Diaz Miguel,RB,Spain
183899,P. Piatti,Pablo Daniel Piatti,"LM, LW, RM",Argentina
186547,M. Musacchio,Mateo Pablo Musacchio,CB,Argentina
188041,Rafael Carioca,Rafael de Souza Pereira,"CDM, CM",Brazil
188042,M. Suarez,Matias Ezequiel Suarez,"ST, LW",Argentina
188268,L. Acosta,Lautaro German Acosta,"LW, ST, RW",Argentina
188427,S. Lulic,Senad Lulic,LM,Bosnia Herzegovina
189068,B. Dost,Bas Dost,ST,Netherlands
189280,A. Westwood,Ashley Westwood,CDM,England
190149,De Marcos,Oscar de Marcos Arana,"RB, RW",Spain
190243,M. Hitz,Marwin Hitz,GK,Switzerland
190717,M. Antonio,Michail Antonio,"ST, RM, LM",England
191687,Maicon,Maicon Pereira Roque,CB,Brazil
192045,L. Rodriguez,Luis Alfonso Rodriguez Alanis,RB,Mexico
192086,A. Kokorin,Aleksandr Kokorin,"ST, RW",Russia
192123,C. Wood,Chris Wood,ST,New Zealand
192546,E. Stevens,Enda Stevens,"LWB, LB",Republic of Ireland
193152,Herrerin,Iago Herrerin Buisan,GK,Spain
193352,R. Rodriguez,Ricardo Ivan Rodriguez Araya,LB,Switzerland
193601,G. Pezzella,German Alejandro Pezzella,CB,Argentina
193738,Y. Belhanda,Younes Belhanda,"CAM, CM",Morocco
194209,Y. El Arabi,Youssef El Arabi,ST,Morocco
194222,Laguardia,Victor Laguardia Cisneros,CB,Spain
194229,Hugo Mallo,Hugo Mallo Novegil,RB,Spain
196978,C. Wilson,Callum Wilson,ST,England
197225,N. Lodeiro,Marcelo Nicolas Lodeiro Benitez,"CAM, RM, CF",Uruguay
198031,Sergio Oliveira,Sergio Miguel Relvas de Oliveira,CM,Portugal
198077,P. Herrmann,Patrick Herrmann,"RW, RM",Germany
198118,J. Guilavogui,Josuha Guilavogui,"CDM, CM, CB",France
198129,C. Ortiz,Celso Fabian Ortiz Gamarra,"CDM, CM",Paraguay
198140,R. Funes Mori,Rogelio Gabriel Funes Mori,ST,Argentina
198949,K. Malcuit,Kevin Malcuit,"RB, RM",France
199206,D. Vida,Domagoj Vida,"CB, RB",Croatia
199393,N. Pallois,Nicolas Pallois,CB,France
200155,H. Vanaken,Hans Vanaken,"CAM, CM",Belgium
200315,Cristian Tello,Cristian Tello Herrera,"LM, RM",Spain
200529,N. Chadli,Nacer Chadli,LW,Belgium
201042,D. Sidibe,Djibril Sidibe,RB,France
201325,C. Tatarusanu,Anton Ciprian Tatarusanu,GK,Romania
202024,R. Freuler,Remo Freuler,CM,Switzerland
